comid,MMI_BENT,agkffact,bfi,cbnf,conif,crophay,fert,manure,pestic1997,urbmdhi,lon,lat,easting,northing,state
14566900,0.226,0,17,0,0.271136308,0,0,0,3.012396624,0,-104.0276656,46.54361009,-345.1930995,5213.850129,North Dakota
14619438,0.546,0.130898513,59.94053006,23.2708468,0,48.86877828,35.39107951,0.969618617,141.4040361,1.874595992,-95.17250624,43.46131871,324.2507783,4814.338044,Iowa
3503819,0.41,0.001846523,72.04836131,0.721822542,43.3362401,1.25354262,0.100719424,0.07833733,2.2281246,0,-112.4350736,38.62832248,-1198.472918,4459.312885,Utah
19918180,0.441,0.002873391,36.56785573,0.131905994,57.91007422,0.707098411,0.765054768,0,2.050714453,0.316265835,-92.73712091,31.31650385,525.0128015,3464.709196,Louisiana
11594347,0.412,0.121885041,30.12763299,14.79007497,0,51.09782221,27.11513745,0.410835416,34.93095925,0,-97.6719118,45.45643921,134.7233302,5044.282848,South Dakota
19386918,0.22,0.092195122,36.91544715,3.954471545,0.975609756,17.39837398,7.908943089,2.497560976,74.9329014,0.487804878,-80.98123258,40.79016915,1515.057391,4585.571435,Ohio
15907523,0.531,0,27.42878526,0,45.02782575,0,0,0,0,0.011514105,-110.4540876,31.42803707,-1170.468052,3612.316569,Arizona
4186689,0.389,0.045269178,56.90981491,2.303770516,3.654110332,13.06630034,3.721325284,0.0321018,17.54454502,0.820981852,-75.60297203,40.86636494,1969.075302,4672.315015,Pennsylvania
21036051,0.587,0.006205804,17.95088521,0.48361975,0,1.500441306,1.271740823,0.017911843,3.905276483,0.249208245,-96.80097381,37.09820688,162.1717121,4112.531631,Kansas
18486010,0.372,0.103358826,54.89495429,24.56170886,0.536216596,50.81751055,38.84177215,9.139240506,118.606137,3.173347398,-85.69357979,41.2851842,1112.039277,4596.239345,Indiana
17404939,0.512,0.047696357,36,7.970941251,0,15.58222784,10.03748158,1.328490208,86.13962456,0.168456517,-96.95117587,40.9792643,167.5586724,4543.978741,Nebraska
6606432,0.198,0.162282827,47.17426157,32.0158578,0,69.11213732,64.71290407,2.724753856,185.7231987,1.603206413,-94.63006466,42.48526194,366.0308233,4704.94389,Iowa
18486002,0.392,0.124734968,55.31957595,23.52350894,0.016185158,49.27571417,37.19996763,8.75293356,107.4073763,2.249736991,-85.78769471,41.28603645,1104.142288,4595.670972,Indiana
24341810,0.511,0.028641071,73.53547428,1.414894789,72.62862179,6.852484301,3.615842239,0,5.397479002,0.038558995,-114.1189959,48.24478925,-1063.163746,5563.129679,Montana
24347665,0.508,0.003543753,74.23343261,0.17884947,76.33540589,0.66356654,0.457059756,0,0.210183201,0.216834735,-114.3814404,48.45099973,-1075.813027,5591.401087,Montana
22845467,0.2,0.176918951,26,8.891537545,0.029797378,51.57926103,15.11561383,1.333730632,90.70638342,2.145411204,-92.1130435,34.76763094,581.1655287,3847.63298,Arkansas
21780234,0.633,0.046938086,15.99875676,0.950702106,0,9.05735935,2.223535262,0.153220002,4.588018512,0.023556201,-96.19295652,37.23742865,216.749486,4125.990325,Kansas
6106625,0.514,0.004940268,43.01460118,0.171835405,0.494750815,1.580789188,0.386629661,0.300711958,1.025594124,0,-73.11841177,42.16617386,2145.004232,4863.96822,Massachusetts
205321,0.109,0.168751297,10,1.930127983,0.149890465,53.9029171,23.1615358,0,56.90312833,2.375187363,-97.56129731,26.07269345,43.49941859,2891.731718,Texas
2487240,0.435,0.206484838,28,23.13159196,0,72.23961767,46.47651615,1.069462755,88.09642805,0.889914305,-97.11660944,44.32809256,171.771781,4916.561016,South Dakota
10804459,0.353,0.00233852,68.24224547,1.419079761,32.18878813,0.301937345,0.198011129,0.154008656,0.33702632,0.080379225,-111.8411717,38.60046859,-1146.865943,4444.86088,Utah
14680610,0.048,0.001703704,25.06790123,0.844444444,0,2.716049383,2.133333333,0,18.52346645,0,-99.63097718,47.07454908,-3.340172731,5234.822273,North Dakota
22163154,0.496,0.001514673,66,0.018933417,0.410224045,0.631113916,0.164089618,0,1.085491892,0.504891133,-82.71676553,35.14812574,1438.364782,3938.256328,North Carolina
9868948,0.146,0.003781513,49.85434174,0.098039216,42.29691877,3.781512605,0.434173669,0.882352941,4.366669411,0,-81.76374773,34.35782163,1535.677632,3859.586104,South Carolina
17825114,0.526,0,51.59929221,0,75.18705763,0,0,0,0,0,-106.8485598,36.03988665,-751.2137505,4078.358417,New Mexico
534935,0.648,0.074871891,12.80756405,1.051668992,0.020415802,18.62091259,5.048011161,0.210333798,4.667323563,0.073156623,-96.32157287,35.52122713,198.7802835,3935.923873,Oklahoma
478125,0.573,0,69.17622523,0,0,0,0,0,9.749628996,64.02502607,-86.40663392,30.38261172,1134.148792,3379.688871,Florida
4593783,0.56,0,48,0,24.90077907,0,0,0,0.00020838,0.014699397,-71.89090998,44.05239289,2191.449273,5099.473139,New Hampshire
23803228,0.813,0,62.17791411,0,79.14110429,0,0,0,0,0,-122.2653128,45.03685116,-1800.892838,5421.802703,Oregon
6248768,0.31,0,52.79363848,0,0,0.446082234,0,0,6.903190676,22.53685027,-74.53406627,40.92860445,2058.177854,4698.459937,New Jersey
6718889,0.491,0.005087873,55.7426597,0.119795138,11.97249798,2.981723787,1.490791735,0.113586137,5.075038017,0.484091627,-70.52487558,44.03691341,2301.345394,5128.177427,Maine
16237597,0.354,0.16003218,16.39221209,4.899305073,0.004297182,53.12670646,21.91683007,0.009304209,25.15915434,0.673785935,-101.8816483,46.60974281,-179.9740474,5200.246822,North Dakota
5798096,0.41,0.272914992,22.1984544,29.73523957,0.108191654,79.27357032,41.17187017,6.861978362,66.60603925,1.607418856,-92.44192022,40.75613585,547.1080394,4511.836182,Iowa
20194524,0.448,1.65E-06,59.06813509,0.000201435,60.27945407,0.001883792,0.013339488,3.36E-05,9.23899809,0.358759868,-121.1195468,38.74535104,-1962.092044,4684.453596,California
15012301,0.621,0,55.82509718,0,73.22016929,0.000510822,0,0,0,0.375964815,-121.040891,39.01760435,-1944.818555,4712.918401,California
11497950,0.132,0.005717579,26,0.608645533,0,1.152737752,0.719308357,0,19.88307856,0.057636888,-99.07958022,47.06810987,38.44686495,5230.694407,North Dakota
17662685,0.363,0.073953017,33,8.588092345,0,33.49534224,276.72742,0.715674362,5407.082268,2.875658161,-121.735386,36.93950538,-2085.797658,4497.649704,California
6161165,0.797,0.013790685,53.08755615,0.481677043,3.207502561,3.002600678,3.552368193,1.204192608,5.832847836,0.788084167,-72.29689347,41.85868191,2221.841509,4846.584316,Connecticut
8088389,0.509,0.00456,39,0.248727273,2.472727273,2.836363636,0.096727273,0.193454545,4.941946939,0.727272727,-75.65646967,41.8996726,1940.737312,4786.661835,Pennsylvania
12120156,0.553,0.014144989,79,1.246269642,15.41000924,3.802984286,1.150402747,0.671068269,9.345745817,0.607421101,-85.54513426,44.02839118,1097.458093,4902.1184,Michigan
6140550,0.269,0.00527892,67,0.153258955,0.058719906,0.880798591,1.992366412,0.085143864,1.446328203,15.67821491,-71.51381586,41.4503189,2299.119044,4817.802432,Rhode Island
8390908,0.509,0.093093474,61.42319294,10.13505193,10.06529459,46.49137042,28.12904273,42.20878518,130.3779437,1.083947459,-75.56212181,38.55907388,2024.332674,4414.984811,Delaware
2231863,0.543,0,54,0,36.89839572,0,0,0,0.00953077,0,-82.95384093,29.55953916,1475.754248,3312.458241,Florida
13157445,0.061,0.227065498,37.30518176,10.75382086,0.093364996,52.01648095,24.73328056,1.075321196,58.0064335,1.15488441,-81.17461588,40.9920105,1495.61287,4605.784623,Ohio
11756388,0.263,0.207962016,42,25.18261505,0,64.93791088,50.36523009,2.158509861,70.25655992,0.073046019,-98.08073783,43.07985222,86.37738555,4782.225339,South Dakota
1099282,0.451,0.000534979,54.69526749,0.04526749,0,1.58436214,0.333333333,0,0.083811027,21.58436214,-93.12605533,45.07325554,490.0775801,4991.095942,Minnesota
1540759,0.261,0.224851586,22.23285568,2.810644831,0,72.85909246,10.53991812,1.405322416,29.69488322,0.494711702,-94.54898111,35.3260219,359.2101019,3910.29922,Oklahoma
20584396,0.34,0.000117714,53.54317518,0.005747475,33.72225067,0.000282131,0.008790256,0.000676174,0.221641206,0.275876921,-109.359811,34.35584508,-1011.817564,3925.426617,Arizona
18628452,0.318,0,44,0,28.35387962,0,0,0,0.150378316,0,-88.16765441,33.36605289,949.7563392,3702.314973,Alabama
166759236,0.166,0.045310174,34.03768007,0.980053958,19.04748066,16.22699528,4.824943564,26.75689248,8.896022298,2.224680194,-87.32958545,33.44054783,1027.398418,3714.537924,Alabama
6675090,0.252,0.213607701,30,28.75488281,0,85.75613839,55.04506138,0,85.45700062,0.68359375,-97.45251762,46.25230619,156.8165695,5131.723398,North Dakota
6875785,0.479,0.05979021,37.93636364,4.783216783,3.986013986,17.76223776,2.391608392,0.996503497,21.06769261,0,-79.35851496,41.12725494,1646.458757,4643.572364,Pennsylvania
4817687,0.581,0.001511162,63.98723526,0.105781339,18.03091013,0.022896394,0.120892959,0.06800229,0.392021454,0,-94.55996247,47.30019337,382.0700002,5239.704373,Minnesota
16013812,0.392,0.192575758,31,22.98484848,0,63.53535354,67.71212121,1.242424242,130.3209643,0.404040404,-97.03264614,43.23112188,172.5233258,4794.381324,South Dakota
12307269,0.271,0.000537917,14.69824193,0.011807924,0,0.026239832,0.020991866,0,2.470677598,0,-106.5600165,48.44629455,-501.5656628,5455.386186,Montana
17510880,0.292,0,76.30359984,0,0,0,0,0,0,0,-102.5219148,41.78785965,-291.5973059,4670.270891,Nebraska
7257367,0.262,0,36,0,0,0,0,0,63.26379488,9.547738693,-100.0679976,40.87663882,-95.7532744,4549.176762,Nebraska
17508468,0.315,0.014098796,74,2.557943804,0,5.075747766,7.744885407,1.207917908,24.72152334,0.861064353,-103.4942215,41.93354705,-370.5171319,4695.991243,Nebraska
5138935,0.47,0.175085454,13,15.41967338,0,56.20964679,11.16597038,0,35.67820535,0.759589821,-93.57454828,40.0808986,451.0145142,4436.894376,Missouri
16000330,0.419,0.123239753,60.43177438,9.293974046,0.012848516,4.047282539,12.9307465,2.02042914,54.56769324,0.494667866,-105.126694,40.33707976,-531.2420981,4536.389214,Colorado
23422703,0.434,0.001514761,69.90517569,0.279598233,29.3058904,0.322906783,0.444619776,0.017108149,0.254834199,0.040829976,-118.1543658,43.93094307,-1519.662549,5182.260824,Oregon
9678490,0.655,0.010926633,58.13869347,0.728442211,40.54271357,11.71859296,1.730050251,1.912160804,9.51655737,2.170854271,-80.69358568,33.92725934,1640.73363,3823.10456,South Carolina
23703939,0.663,0,81.13586179,0,31.11950117,0,0,0,0.002173734,0.01716149,-121.7461141,44.02631653,-1803.29044,5294.361276,Oregon
5495396,0.571,0.001152066,14,0.014400823,21.44693983,0.394308246,0.565232299,0.003600206,5.48687887,0.651465798,-98.31634367,32.5929603,0.798970851,3618.661328,Texas
15603972,0.473,0.201127092,21.88296067,20.09166646,0,49.87971943,32.64895799,1.004583323,87.21181829,8.57157327,-82.72796386,41.09325306,1363.293608,4600.268755,Ohio
9169146,0.612,0.020951835,52.98738532,1.79587156,28.15366972,5.389908257,3.591743119,12.72075688,56.6171512,0.974770642,-80.11706291,34.69643824,1683.40321,3915.878474,South Carolina
15138463,0.524,0.011390884,32.86136333,0.163165741,58.20120161,1.459095632,1.282016533,0,18.09489434,0.14907169,-92.47584532,30.83875336,550.1233173,3411.849511,Louisiana
12997010,0.516,0.08118863,39,5.03875969,0,17.82945736,3.627906977,1.612403101,6.59615533,0,-80.23982826,41.02994343,1573.849218,4621.282956,Pennsylvania
2365408,0.407,0.057910549,54.80159756,10.24571244,1.544696347,40.79936568,20.93689064,0.445465758,33.71813798,0.669564196,-93.34520795,45.4742907,473.0177387,5035.698233,Minnesota
1776124,0.423,0.006188119,43.19697978,0.790747982,3.145020384,3.590148931,0.197686996,0.098843498,0.257121145,0.34528663,-92.70015368,46.67803021,522.9325616,5169.429442,Minnesota
167801030,0.244,0.133052644,25.58908116,1.765293688,0,39.9463807,6.619851328,0.882646844,26.87291849,0.097489642,-94.99190687,35.45217314,319.2287548,3925.012252,Oklahoma
6148273,0.517,0,61.06357812,0,0.049285362,0.049285362,0,0,1.452071147,0.098570724,-71.87568283,41.50818408,2267.04528,4816.411359,Connecticut
13078723,0.493,0.070445455,62,3.913636364,1,22.96969697,7.566363636,1.304545455,10.21732548,0.121212121,-91.55372062,45.67105607,612.650265,5058.517784,Wisconsin
4818363,0.512,0.007866109,68.87207113,0.550627615,5.737447699,2.965481172,0.629288703,0.353974895,1.853396251,0.115062762,-94.60199243,47.07370992,378.3763267,5214.600449,Minnesota
2678904,0.659,0.000557233,49.66382152,0.012664377,15.87384199,0.159605843,0.162104021,0,0,0.114499844,-68.22615583,44.87847583,2455.238701,5277.382566,Maine
23280678,0.375,2.00E-04,54,0.058571429,0,0.107142857,0.047142857,0.003571429,16.31433184,1.107142857,-115.8431144,42.96556843,-1365.365311,5017.626778,Idaho
21677972,0.421,0.060024481,36.16132037,1.153854181,17.48716492,19.87191515,5.187738576,8.84724457,14.437644,1.288944013,-87.8121129,32.69473681,986.5714396,3629.365111,Alabama
4900347,0.323,0,71.43590561,0,79.47491497,0,0,0,0.001985318,0,-111.3741684,38.07102596,-1118.00516,4376.837175,Utah
9895188,0.496,0.073320896,52,5.865671642,10.54104478,26.5391791,20.89645522,0.733208955,42.66010912,0.139925373,-76.76706656,37.39971701,1941.670309,4265.181555,Virginia
9895436,0.648,0.014810203,51.81540385,0.207651913,11.10277569,5.341335334,2.768692173,0,2.766505359,9.057264316,-76.70662709,37.30717044,1948.913326,4255.76758,Virginia
18485954,0.264,0.195036206,52.20831832,28.14633692,0.277196046,60.11368701,47.30588034,5.252547578,120.4068727,1.446426064,-85.75390554,41.32518502,1106.609431,4600.258544,Indiana
9049095,0.382,0.064476809,34,2.11472104,1.814922698,12.74927179,4.037194712,0.961236836,25.59756288,0.403316155,-79.89812752,42.00415654,1585.932324,4734.098508,Pennsylvania
9924492,0.441,0.047210461,48,2.921544209,13.74014114,31.96347032,16.88003321,0.649232046,94.93418414,0.166044002,-82.07362301,32.43721728,1529.77921,3641.960568,Georgia
4599085,0.532,0,49,0,8.85583524,0,0,0,0.054372288,0.007627765,-71.71667465,44.95558572,2178.037127,5203.443293,Vermont
17510584,0.302,0.006992213,74.20993782,0.813551453,0.001020441,3.348576166,3.192692369,0.282581715,7.671186679,0.024363022,-102.6226636,41.89291964,-298.6600614,4682.894855,Nebraska
1775870,0.38,0.001983075,44.52552891,0.258956276,0.225669958,0.620592384,0.129478138,0.01438646,0.068292063,0.112834979,-92.69479558,46.83217522,523.2758904,5186.559841,Minnesota
4818397,0.468,0.006224832,60.83909396,0.435738255,6.048657718,2.533557047,0.497986577,0.28011745,0.351472702,0.058724832,-94.13103325,47.07554486,414.1342169,5214.17982,Minnesota
12323563,0.56,0.070353745,19.75991032,1.123912282,0.014012471,18.49225811,1.685868423,0,10.3186893,0,-108.0106165,48.83554611,-599.7187856,5518.797319,Montana
18692653,0.381,0,38,0,10.45454545,5.909090909,0,0,4.471817103,0,-88.59345859,34.31395584,905.5780638,3805.770047,Mississippi
17508684,0.459,0.011007326,75,1.205128205,0,0.183150183,4.605311355,0.43040293,58.26359205,3.846153846,-103.1099998,41.67914697,-341.9745187,4663.823924,Nebraska
3319826,0.371,0.019664804,46,0.446927374,11.73184358,8.379888268,5.720670391,0.804469274,59.56237701,0,-69.31837902,44.99273107,2365.377888,5262.731571,Maine
5498204,0.439,0,11,0,17.15652768,0,0,0,0.293724239,0,-98.41270374,32.46569528,-8.980600897,3604.98533,Texas
16636112,0.342,0.019828415,59.4701362,0.284353028,6.638116988,22.0759695,12.61098888,3.955281458,585.6353021,5.532946338,-81.83977693,28.895741,1591.784969,3248.235502,Florida
9164888,0.681,0.011496732,57.31686131,1.254188983,47.09623879,5.709793131,2.508377967,8.883838632,16.10000195,0.343417468,-79.90480344,34.63383991,1703.944273,3911.449484,South Carolina
10062717,0.442,0.011050111,50.33669312,0.857816856,23.35406391,4.768032025,3.05597255,0.107227107,6.63344179,0.86496533,-76.8210711,37.30188256,1938.772712,4253.366408,Virginia
10062553,0.762,0.034529598,51.00331867,2.762367832,4.815929613,15.93733117,9.840935402,0.345295979,17.85497453,0.100331867,-76.83154919,37.36206542,1936.648752,4259.945316,Virginia
17389863,0.348,0.000122198,77.9796336,0.025254332,0,0,0.062728501,0.001629312,0,0.091400413,-102.2233142,41.97739453,-264.4656831,4688.60973,Nebraska
24157002,0.416,0.007222481,67.59470015,1.134991252,6.750339037,1.77269998,2.250745365,0.076948559,4.573869411,0.032221498,-117.6942453,44.36290092,-1467.421665,5218.260965,Oregon
7557711,0.446,0.201552991,47,2.519412382,0,51.14375656,19.65141658,5.038824764,2.718781936,0.482686254,-91.88309413,36.66000992,599.820437,4057.738195,Missouri
21639448,0.349,0.002480828,33.96165644,0.033358896,46.16564417,1.763803681,0.378067485,0.366947853,3.46505953,0.038343558,-88.35118561,31.62126606,941.1200844,3507.852608,Alabama
18541592,0.56,0,26,0,24.62391132,1.504354711,0,0,2.82439805,0,-87.750334,32.21074212,995.0224309,3575.90421,Alabama
14683450,0.35,0.065114267,26.78453993,7.590893785,0,29.31264183,9.797028036,0,15.29262555,0.071737062,-99.41453366,46.84995188,11.03423626,5208.49963,North Dakota
14296155,0.312,0.193559557,19.3861007,6.383412091,0.032589213,65.49617077,36.38544892,0,35.71930581,0.105914942,-98.89242121,48.25438759,62.70480526,5361.380191,North Dakota
14286595,0.256,0.036714336,20.9567468,0.849096333,0,10.32637305,6.509738551,0,3.63229038,0.210563257,-99.1851679,48.54728664,43.62533315,5395.628259,North Dakota
18487192,0.328,0.157061551,51.01076456,33.61391112,0.027601435,75.73281811,70.24598399,0.920728678,147.4983266,1.7057687,-86.46293036,41.07631817,1049.30612,4567.867152,Indiana
17020883,0.449,0,57.25012261,0,4.798103646,0,0,0,0,0.032695766,-107.6830653,36.69133174,-815.7532306,4162.655476,New Mexico
17887068,0.444,0,66.12938094,0,13.29839502,0,0,0,0,0,-105.6771235,38.08872269,-613.8155668,4292.378162,Colorado
3230297,0.63,0,66,0,62.27758007,0,0,0,0.150779102,0,-107.9111308,39.03670301,-793.4399319,4428.201571,Colorado
9773289,0.263,0,72,0,41.28327435,0,0,0,0.044267328,0,-106.8384234,38.19279061,-714.5138559,4318.897728,Colorado
10037152,0.424,0,65.256745,0,41.55787641,0,0,0,6.07E-05,0,-110.0193773,40.83133152,-937.8533642,4661.917478,Utah
6089193,0.788,0.00373133,46.19062154,0.091552078,8.057728781,0.889046942,0.165402244,0.092164533,0.794188353,0.424766872,-72.70189838,43.45206026,2143.554124,5015.666197,Vermont
847500,0.52,0,11,0,0,0,0,0,0,0,-96.35643794,36.47332444,199.2593776,4041.688992,Oklahoma
21784874,0.485,0.024794234,12.65646328,0.331695019,0,6.807069369,1.923831109,0,26.79774624,0.010186411,-96.04201386,36.8163727,228.6478503,4078.821345,Oklahoma
17905661,0.506,0,64.31604749,0,47.2742307,0,0,0,0.001691202,0.001968775,-107.1838385,37.82877996,-751.2973079,4282.921348,Colorado
19367808,0.303,0.245246215,31,15.06847979,0,62.00249727,26.52052443,3.90E-05,197.1373838,0.76088653,-91.51227875,31.65307063,641.0569397,3502.943402,Louisiana
12991823,0.663,0.023809524,60.79081633,1.020408163,0.680272109,6.292517007,1.445578231,0.510204082,1.113686184,0.170068027,-90.48676319,45.62225325,695.9244907,5055.150897,Wisconsin
14411847,0.377,0.036810036,25,1.415770609,0.107526882,5.376344086,6.370967742,0,0.918159287,0.17921147,-99.83410673,48.95639909,-0.135462192,5445.1551,North Dakota
21527662,0.436,0.228523909,24,6.093970894,0,72.26611227,25.8993763,0,31.9764781,0.291060291,-103.0632566,48.66521082,-240.4725409,5439.303686,North Dakota
16031146,0.304,0,80,0,0,0,0,0,0,0,-100.52463,42.55821537,-117.8462257,4739.279877,Nebraska
2684424,0.286,0.014375446,49.40406203,0.332068003,11.54370255,6.962559211,3.519920836,0,3.820412071,0.363376809,-69.15403987,44.43845351,2397.379281,5205.363907,Maine
493066,0.655,0.069260597,15.70111375,2.958445069,2.910899654,12.12802768,13.4550173,0.290062716,13.10001823,0.71366782,-96.87543852,35.99843675,150.626074,3990.726061,Oklahoma
6127295,0.535,0,56,0,0,0,0,0,0.291710213,77.85304846,-71.46894339,41.78865768,2292.985626,4856.577164,Rhode Island
4558510,0.338,0.122265349,77,15.93154552,0,25.40578687,11.11503176,6.298517996,21.75417642,0.352858151,-111.8784617,42.17953205,-1061.456521,4845.804465,Idaho
15691171,0.268,0,41,0,13.43283582,17.91044776,0,0,2.116938829,0,-90.14670437,30.78229481,773.0638905,3408.95662,Louisiana
13394583,0.652,0,70,0,0,0,0,0,0,0,-89.45093131,45.75672859,776.0099813,5073.146798,Wisconsin
1343650,0.284,0,66.08948294,0,14.03697445,0,0,0,0.157245999,0,-107.231024,39.98567309,-717.1154567,4524.404069,Colorado
17013513,0.48,0,64,0,11.10312612,0,0,0,0.004793466,0,-107.5965488,37.54114006,-793.0108065,4256.516097,Colorado
14043719,0.22,0.229193548,24,6.264855688,0,80.13582343,27.12308998,0,34.37037206,0.084889643,-102.9425695,48.74897873,-230.3804451,5447.421731,North Dakota
14043725,0.255,0.013502935,25,0.270058708,0,0.587084149,1.935420744,0,9.518273135,0.195694716,-102.6895717,48.74490891,-211.8781151,5444.555788,North Dakota
846154,0.602,0.00424248,12,0.058077752,0,1.176314314,0.336850961,0,2.199974058,0.041325973,-96.41911046,36.70544376,194.5593455,4067.648008,Oklahoma
17331929,0.319,0,79,0,0,0,0,0,0,0,-101.2441503,42.35166617,-179.2029207,4721.861549,Nebraska
23783573,0.686,0,77,0,78.67494824,0,0,0,0,0,-121.8139139,44.79653083,-1775.947701,5381.477478,Oregon
15595957,0.402,0.120710794,28.87814968,8.834148176,0.977811207,28.39413313,11.77886423,0.654381346,26.76411877,0.45129748,-82.08356578,41.11145868,1417.275843,4608.963249,Ohio
21531866,0.217,0.103605313,24,3.108159393,0,30.32890576,17.61290323,0,8.405249665,0.189753321,-102.2658781,48.47311941,-184.4797486,5410.494123,North Dakota
10595596,0.425,0.145978851,48,31.62875107,0.021434696,57.22349243,42.5771649,6.082452129,68.58086151,0.39296942,-93.89609447,44.19673204,428.3941534,4894.114184,Minnesota
1311895,0.744,0,63.08266659,0,44.42390457,0,0,0,0.000742367,0,-106.3230096,39.83298646,-641.8104851,4495.105981,Colorado
14169263,0.22,0.097578475,26,1.524663677,0,37.03508309,17.07623318,0,22.51533213,0.131891322,-100.5754968,48.82620803,-55.79800005,5435.869316,North Dakota
19163447,0.557,0.255813008,48,37.95934959,0,84.14634146,42.08536585,3.300813008,69.93823272,0.304878049,-94.88032122,41.53545067,343.1453445,4599.906917,Iowa
17332483,0.24,0.002436604,80,1.820286659,0,0,2.608599779,0.028665932,0,0,-100.5667958,42.44681097,-122.4211754,4727.210866,Nebraska
2723937,0.583,0.14275497,54.62460386,25.00280899,0.316911553,64.88764045,25.64390666,3.846585998,62.00123193,0.921924517,-94.02649649,45.27042477,419.4778812,5013.504349,Minnesota
23703737,0.675,0,76,0,85.58962264,0,0,0,0,0,-121.7641921,44.57941418,-1781.293503,5356.01906,Oregon
13659779,0.489,0.03714196,4.886728218,0.459267439,0.004286046,14.47758986,5.42427944,1.11228221,11.88022531,0.314646174,-98.37161141,33.71432029,2.007136635,3743.461135,Texas
24315765,0.588,0,77.64129292,0,80.24847986,0,0,0,0,0,-113.3746407,46.11821723,-1072.380031,5312.96363,Montana
2332467,0.42,0.213121809,18,7.689277899,0.07293946,54.85047411,17.57549234,1.098468271,31.59623015,0.07293946,-93.86485929,38.44721247,424.530445,4255.790251,Missouri
120053092,0.685,0.001559307,48.99466904,0.107952021,8.907152377,0.02221235,0.053976011,0.005997335,0.064684967,0.192507034,-92.0022589,47.06912308,575.7556869,5213.328521,Minnesota
167120446,0.656,0.001538186,58.13292321,0.112051631,1.740623286,0.575438931,0.128059006,0.072033191,0.265135888,0.080275321,-93.99547903,46.84556797,424.1005836,5188.483901,Minnesota
3745418,0.32,0.017764765,21.80356536,0.147811661,26.38360727,4.293345988,0.952047501,6.005117003,0.212138659,0.177224885,-94.22404125,34.23410444,387.2703066,3788.790998,Arkansas
14157518,0.425,0,26,0,0,0,0,0,1.757981358,0,-99.98093898,48.87725467,-11.68474326,5437.347353,North Dakota
18377442,0.546,0,64.20804598,0,42.20178799,0,0,0,0.134484032,0.010217114,-107.8851341,37.82463885,-813.5606814,4292.348264,Colorado
3262179,0.363,0.003823187,56.07386584,0.461419155,33.03606049,0,0.210934471,0,0.20538837,0.058162078,-108.4056506,37.41678245,-867.4288671,4254.367894,Colorado
2890996,0.457,0.016009852,58,1.857142857,0,4.827586207,2.689655172,0.064039409,4.78838139,28.57142857,-105.112227,39.99496235,-535.284677,4498.10877,Colorado
14442904,0.659,0,69,0,0,0,0,0,0.033929714,0,-88.83001685,46.15177201,821.9962526,5119.368333,Michigan
12221392,0.464,0.000968523,69,0.08393866,2.905569007,0.968523002,0.10330912,0.01291364,0.00456769,0,-86.48318738,46.14495593,1003.248673,5130.834766,Michigan
6117396,0.25,0.009343903,53.08579858,0.39233822,5.417501831,2.408091639,1.682363737,0.12944851,1.894117259,2.856866865,-71.59692245,41.98989419,2276.411916,4876.235851,Rhode Island
1326723,0.47,0,61,0,13.65638767,0,0,0,0,0,-106.666704,39.16190764,-682.9375606,4424.787716,Colorado
15417707,0.499,0.065416501,32,6.30038528,0.239139099,15.99574864,7.03494088,0.128072273,7.479724833,0.132855055,-82.47378111,39.65347481,1403.973483,4442.617798,Ohio
5877795,0.606,0.013323687,58,0.968995453,47.33360893,9.962794543,9.2054568,0.484497726,0.717330378,10.4588673,-70.65754788,41.76019009,2361.66283,4871.602098,Massachusetts
3176706,0.492,0,68.01185026,0,58.1470509,0,0,0,0.278997994,0.080797199,-108.0677191,39.06424043,-806.5607802,4433.579036,Colorado
9312039,0.683,0.002984965,56,0.067840117,16.72167217,0.733406674,0.895489549,0.081408141,6.377672987,0.073340667,-70.7465388,43.96747922,2285.782923,5115.387735,Maine
2350690,0.477,0.157042104,52,23.82574047,0.026563953,67.64510559,42.74618143,27.32952583,46.85315085,0.318767433,-94.81399229,45.0798158,357.2283259,4993.417602,Minnesota
21830019,0.175,0.000158024,19.22967941,0,0,0.054490964,0.014167651,0,0.425824395,0,-101.08963,45.78548816,-128.7545892,5102.133162,South Dakota
1935812,0.666,0.004090128,25,0.185029597,0.11456941,0.439182738,0.321367195,0.0097384,0.32048645,0.095474508,-82.87261719,38.48626199,1384.285738,4308.690667,Kentucky
6127339,0.263,0,56,0,0,0,0,0,0,79.36046512,-71.44686032,41.77464311,2295.242786,4855.49797,Rhode Island
4796006,0.576,0,55,0,48.16619646,0,0,0,0.000307214,0.051295204,-90.49252043,47.91268207,687.3561093,5309.638691,Minnesota
12033717,0.33,0.255617978,55,3.651685393,0,89.88764045,16.43258427,2.578651685,34.37532403,0,-81.96494928,35.19371134,1506.671316,3950.807144,North Carolina
13432579,0.527,0.18627275,64.42440986,34.46483111,0.098523479,74.7154136,55.7303652,1.466588558,190.7990755,0.677681769,-86.78151214,41.49681057,1019.162516,4612.616299,Indiana
4287237,0.432,0,52.36055684,0,5.429234339,0,0,0,0,0,-68.86914626,47.10638103,2325.455629,5506.897244,Maine
11440137,0.532,0.09798644,31,9.707978556,0,36.32923368,19.04257332,0,12.61069169,0,-98.89045383,46.11179334,44.83916663,5123.360066,North Dakota
12498136,0.64,0,72.21126761,0,12.50704225,1.014084507,0,0,0.456425736,0.995305164,-84.18028291,45.12481238,1193.600485,5034.796521,Michigan
